game_id,is_goal,x_coord,y_coord,distance,angle,shot_type,situation_code,period
2023020028,0,-63,28,38.21,47.12,snap,1551,2
2023020028,0,-59,-1,30.02,1.91,wrist,1551,2
2023020028,0,-63,-22,34.06,40.24,wrist,1551,2
2023020028,0,-83,-7,9.22,49.4,wrist,1551,2
2023020028,0,59,-2,30.07,3.81,wrist,1551,2
2023020028,0,64,13,28.18,27.47,wrist,1551,2
2023020028,1,-60,3,29.15,5.91,snap,1551,2
2023020028,0,-59,-27,40.36,41.99,wrist,1551,2
2023020028,0,-60,-31,42.45,46.91,wrist,1551,2
2023020028,0,64,17,30.23,34.22,wrist,1551,2
2023020028,0,41,39,61.85,39.09,slap,1551,2
2023020028,0,60,24,37.64,39.61,snap,1551,2
2023020028,0,67,36,42.19,58.57,wrist,1551,2
2023020028,0,-77,14,18.44,49.4,backhand,1551,2
2023020028,0,73,-3,16.28,10.62,backhand,1551,2
2023020028,0,-58,22,38.01,35.36,slap,1451,2
2023020028,0,72,-14,22.02,39.47,wrist,1551,2
2023020028,0,65,-22,32.56,42.51,wrist,1551,3
2023020028,0,-72,-1,17.03,3.37,tip-in,1551,3
2023020028,0,-73,-6,17.09,20.56,tip-in,1551,3
2023020028,0,-70,2,19.1,6.01,backhand,1551,3
2023020028,0,-47,-15,44.6,19.65,wrist,1451,3
2023020028,0,38,28,58.18,28.77,wrist,1551,3
2023020028,0,33,-26,61.74,24.9,slap,1551,3
2023020028,0,33,-31,64.01,28.97,wrist,1551,3
2023020028,0,-36,27,59.48,27.0,slap,1551,3
2023020028,0,58,31,43.84,45.0,wrist,1551,3
2023020028,0,69,32,37.74,57.99,wrist,1551,3
2023020028,0,78,-4,11.7,19.98,backhand,1551,3
2023020028,0,61,33,43.28,49.69,snap,1551,3
2023020028,0,37,3,52.09,3.3,wrist,1551,3
2023020028,0,62,-9,28.46,18.43,wrist,1551,3
2023020028,0,-46,0,43.0,0.0,wrist,1551,3
2023020028,0,54,-3,35.13,4.9,snap,1551,3
2023020028,0,-61,-36,45.61,52.13,wrist,1551,3
2023020028,0,-35,-40,67.2,36.53,wrist,1551,3
2023020028,0,-72,-22,27.8,52.31,wrist,1551,3
2023020028,0,-61,1,28.02,2.05,wrist,1331,4
2023020028,0,78,3,11.4,15.26,tip-in,1331,4
2023020028,0,71,-6,18.97,18.43,snap,1331,4
2023020028,0,66,5,23.54,12.26,wrist,1010,5
2023020028,0,-83,-7,9.22,49.4,wrist,0101,5
2023020028,0,65,1,24.02,2.39,wrist,1010,5
2023020028,0,-84,-8,9.43,57.99,backhand,0101,5
2023020028,1,78,4,11.7,19.98,backhand,1010,5
2023020028,0,-72,2,17.12,6.71,wrist,0101,5
2023020029,0,82,-2,7.28,15.95,backhand,1551,1
2023020029,0,87,-8,8.25,75.96,wrist,1551,1
2023020029,1,83,2,6.32,18.43,backhand,1551,1
2023020029,0,70,-37,41.59,62.82,backhand,1551,1
2023020029,0,-73,19,24.84,49.9,backhand,1551,1
2023020029,0,59,-10,31.62,18.43,tip-in,1451,1
2023020029,0,68,-18,27.66,40.6,snap,1451,1
2023020029,0,-73,21,26.4,52.7,snap,1541,1
2023020029,1,-73,3,16.28,10.62,tip-in,1541,1
2023020029,0,-67,4,22.36,10.3,wrist,1551,1
2023020029,0,-36,-39,65.8,36.35,slap,1551,1
2023020029,0,46,21,47.85,26.03,wrist,1551,1
2023020029,0,72,6,18.03,19.44,wrist,1551,1
2023020029,0,-18,0,71.0,0.0,tip-in,1551,1
2023020029,1,-78,2,11.18,10.3,tip-in,1551,1
2023020029,0,-52,-38,53.04,45.76,wrist,1551,2
2023020029,1,-80,-10,13.45,48.01,wrist,1451,2
2023020029,0,65,15,28.3,32.01,wrist,1551,2
2023020029,0,80,5,10.3,29.05,wrist,1551,2
2023020029,1,68,5,21.59,13.39,snap,1551,2
2023020029,0,-81,-24,25.3,71.57,snap,1551,2
2023020029,0,-37,22,56.46,22.93,slap,1551,2
2023020029,0,-34,-2,55.04,2.08,slap,1551,2
2023020029,0,-61,22,35.61,38.16,wrist,1551,2
2023020029,0,-65,21,31.89,41.19,slap,1551,2
2023020029,0,-81,4,8.94,26.57,wrist,1551,2
2023020029,0,-85,-10,10.77,68.2,wrist,1551,2
2023020029,0,-45,-1,44.01,1.3,wrist,1551,2
2023020029,0,52,10,38.33,15.12,snap,1551,2
2023020029,1,-61,-19,33.84,34.16,snap,1451,2
2023020029,0,-39,28,57.31,29.25,snap,1551,2
2023020029,0,-81,2,8.25,14.04,wrist,1551,2
2023020029,0,-36,-14,54.82,14.8,snap,1551,2
2023020029,0,-77,-2,12.17,9.46,tip-in,1551,2
2023020029,0,-56,-11,34.79,18.43,snap,1451,2
2023020029,0,-72,24,29.41,54.69,snap,1451,2
2023020029,0,-58,16,34.89,27.3,wrist,1451,2
2023020029,0,-41,11,49.24,12.91,snap,1451,2
2023020029,0,33,-1,56.01,1.02,wrist,1441,2
2023020029,0,-45,-10,45.12,12.8,snap,1551,3
2023020029,0,81,-11,13.6,53.97,backhand,1551,3
2023020029,0,86,-6,6.71,63.43,wrist,1551,3
2023020029,1,-82,5,8.6,35.54,snap,1551,3
2023020029,0,61,0,28.0,0.0,snap,1551,3
2023020029,0,89,23,23.0,90.0,snap,1551,3
2023020029,0,82,9,11.4,52.13,backhand,1451,3
2023020029,0,78,-23,25.5,64.44,snap,1451,3
2023020029,0,64,15,29.15,30.96,snap,1451,3
2023020029,0,67,-12,25.06,28.61,snap,1451,3
2023020029,0,83,5,7.81,39.81,tip-in,1551,3
2023020029,0,-45,-20,48.33,24.44,wrist,1551,3
2023020029,0,66,5,23.54,12.26,snap,1560,3
2023020029,0,40,9,49.82,10.41,wrist,1560,3
2023020029,0,75,-22,26.08,57.53,wrist,1560,3
2023020029,0,43,-6,46.39,7.43,slap,1560,3
2023020029,0,83,22,22.8,74.74,backhand,1560,3
2023020030,0,-38,-32,60.21,32.11,deflected,1551,1
2023020030,0,-39,-29,57.8,30.11,wrist,1551,1
2023020030,0,81,-3,8.54,20.56,wrist,1551,1
2023020030,0,-60,-37,47.01,51.91,wrist,1551,1
2023020030,0,-70,25,31.4,52.77,wrist,1551,1
2023020030,0,-39,-13,51.66,14.57,wrist,1541,1
2023020030,0,-39,16,52.5,17.74,wrist,1541,1
2023020030,0,-71,-23,29.21,51.95,wrist,1541,1
2023020030,0,-44,-21,49.66,25.02,deflected,1541,1
2023020030,0,88,-9,9.06,83.66,wrist,1551,1
2023020030,1,80,-3,9.49,18.43,tip-in,1551,1
2023020030,0,-48,-26,48.55,32.38,wrist,1551,1
2023020030,0,-71,-8,19.7,23.96,wrist,1541,1
2023020030,0,-71,-6,18.97,18.43,tip-in,1541,1
2023020030,0,53,3,36.12,4.76,wrist,1551,1
2023020030,0,68,28,35.0,53.13,wrist,1551,1
2023020030,0,62,-35,44.2,52.35,wrist,1551,1
2023020030,0,62,-30,40.36,48.01,snap,1551,1
2023020030,0,-54,-12,37.0,18.92,wrist,1551,1
2023020030,0,-72,6,18.03,19.44,wrist,1551,1
2023020030,0,-21,41,79.4,31.09,tip-in,1551,1
2023020030,0,-82,8,10.63,48.81,wrist,1551,1
2023020030,0,-84,-7,8.6,54.46,backhand,1551,1
2023020030,0,83,-14,15.23,66.8,backhand,1551,1
2023020030,0,93,-5,6.4,51.34,wrist,1551,1
2023020030,0,67,25,33.3,48.65,wrist,1551,2
2023020030,0,52,-21,42.54,29.58,wrist,1551,2
2023020030,0,15,2,74.03,1.55,tip-in,1551,2
2023020030,0,-59,16,34.0,28.07,wrist,1551,2
2023020030,0,-79,2,10.2,11.31,wrist,1451,2
2023020030,0,38,-18,54.08,19.44,deflected,1451,2
2023020030,0,-56,-15,36.25,24.44,wrist,1551,2
2023020030,0,57,8,32.98,14.04,wrist,1551,2
2023020030,0,-66,5,23.54,12.26,wrist,1551,2
2023020030,0,45,-19,47.93,23.36,wrist,1551,2
2023020030,0,82,-2,7.28,15.95,wrist,1551,2
2023020030,0,-82,-1,7.07,8.13,snap,1551,2
2023020030,0,39,0,50.0,0.0,wrist,1551,2
2023020030,0,62,-21,34.21,37.87,snap,1551,2
2023020030,0,31,-19,61.03,18.14,wrist,1551,2
2023020030,0,84,-29,29.43,80.22,wrist,1551,2
2023020030,0,62,1,27.02,2.12,snap,1541,2
2023020030,0,-68,10,23.26,25.46,backhand,1541,2
2023020030,0,51,-9,39.05,13.32,wrist,1541,2
2023020030,0,71,-23,29.21,51.95,slap,1541,2
2023020030,0,76,34,36.4,69.08,wrist,1541,2
2023020030,0,-44,-27,52.48,30.96,slap,1451,2
2023020030,0,-74,-19,24.21,51.71,snap,1551,3
2023020030,0,-79,5,11.18,26.57,backhand,1551,3
2023020030,0,-84,1,5.1,11.31,poke,1551,3
2023020030,0,-82,-1,7.07,8.13,wrist,1551,3
2023020030,0,-52,-25,44.65,34.05,wrist,1551,3
2023020030,0,-64,-13,28.18,27.47,backhand,1551,3
2023020030,0,-66,-31,38.6,53.43,wrist,1551,3
2023020030,0,58,-24,39.2,37.75,slap,1451,3
2023020030,0,81,-5,9.43,32.01,tip-in,1451,3
2023020030,0,-74,9,17.49,30.96,wrist,1551,3
2023020030,0,-77,-4,12.65,18.43,wrist,1551,3
2023020030,0,-75,-19,23.6,53.62,slap,1551,3
2023020030,0,-80,-7,11.4,37.87,backhand,1551,3
2023020030,0,-53,39,53.08,47.29,wrist,1551,3
2023020030,0,-39,-36,61.61,35.75,snap,1551,3
2023020030,0,73,12,20.0,36.87,wrist,1551,3
2023020030,0,20,7,69.35,5.79,backhand,1551,3
2023020030,0,-54,35,49.5,45.0,wrist,1551,3
2023020030,0,-61,4,28.28,8.13,wrist,1551,3
2023020030,0,-52,-22,43.05,30.74,slap,0651,3
2023020030,0,-82,-4,8.06,29.74,wrist,0651,3
2023020030,1,-44,1,45.01,1.27,wrist,0651,3
2023020030,0,-39,-19,53.49,20.81,slap,1551,3
2023020030,0,84,18,18.68,74.48,wrist,1331,4
2023020030,0,-82,3,7.62,23.2,wrist,1341,4
2023020030,0,78,7,13.04,32.47,wrist,1441,4
2023020030,0,82,-4,8.06,29.74,backhand,1010,5
2023020030,0,-77,13,17.69,47.29,wrist,0101,5
2023020030,0,82,2,7.28,15.95,wrist,1010,5
2023020030,1,-85,6,7.21,56.31,wrist,0101,5
2023020030,0,85,-7,8.06,60.26,backhand,1010,5
2023020031,0,-77,2,12.17,9.46,tip-in,1551,1
2023020031,0,-81,4,8.94,26.57,wrist,1551,1
2023020031,0,84,-10,11.18,63.43,wrist,1551,1
2023020031,0,-32,-12,58.25,11.89,wrist,1551,1
2023020031,0,-37,-34,62.13,33.18,slap,1551,1
2023020031,0,47,38,56.64,42.14,wrist,1551,1
2023020031,0,72,-15,22.67,41.42,snap,1541,1
2023020031,0,47,27,49.93,32.74,wrist,1551,1
2023020031,0,-79,22,24.17,65.56,wrist,1551,1
2023020031,0,-35,-2,54.04,2.12,wrist,1551,1
2023020031,0,-70,5,19.65,14.74,tip-in,1551,1
2023020031,0,-29,3,60.07,2.86,wrist,1551,1
2023020031,0,-87,24,24.08,85.24,wrist,1551,1
2023020031,0,31,0,58.0,0.0,snap,1551,1
2023020031,0,55,24,41.62,35.22,slap,1551,1
2023020031,0,40,-4,49.16,4.67,wrist,1441,1
2023020031,0,-64,18,30.81,35.75,wrist,1451,1
2023020031,0,-63,27,37.48,46.08,wrist,1451,1
2023020031,1,-81,1,8.06,7.13,wrist,1451,1
2023020031,0,48,23,47.01,29.29,wrist,1451,2
2023020031,0,77,-22,25.06,61.39,snap,1451,2
2023020031,0,34,-21,58.87,20.9,wrist,1451,2
2023020031,0,81,-6,10.0,36.87,wrist,1551,2
2023020031,0,79,-4,10.77,21.8,wrist,1551,2
2023020031,0,-40,39,62.63,38.52,wrist,1551,2
2023020031,0,72,-10,19.72,30.47,wrist,1551,2
2023020031,0,79,-5,11.18,26.57,wrist,1551,2
2023020031,0,-63,-21,33.42,38.93,wrist,1551,2
2023020031,0,69,10,22.36,26.57,wrist,1551,2
2023020031,0,-58,-16,34.89,27.3,snap,1551,2
2023020031,0,-79,32,33.53,72.65,wrist,1551,2
2023020031,0,-81,25,26.25,72.26,snap,1551,2
2023020031,0,-79,-6,11.66,30.96,tip-in,1551,2
2023020031,0,42,12,48.51,14.32,snap,1551,2
2023020031,0,-78,0,11.0,0.0,slap,1541,2
2023020031,0,-78,13,17.03,49.76,snap,1551,2
2023020031,0,-50,-32,50.45,39.37,wrist,1551,2
2023020031,1,76,-7,14.76,28.3,backhand,1551,2
2023020031,0,69,23,30.48,48.99,wrist,1451,2
2023020031,0,68,20,29.0,43.6,snap,1451,2
2023020031,0,-7,25,85.73,16.96,wrist,1551,3
2023020031,0,85,13,13.6,72.9,wrist,1551,3
2023020031,0,36,-7,53.46,7.52,wrist,1541,3
2023020031,0,63,21,33.42,38.93,snap,1541,3
2023020031,0,-81,-10,12.81,51.34,backhand,1551,3
2023020031,1,-50,-15,41.79,21.04,slap,1451,3
2023020031,0,40,-37,61.4,37.06,slap,1551,3
2023020031,1,71,5,18.68,15.52,wrist,1551,3
2023020031,0,-57,23,39.41,35.71,wrist,1551,3
2023020031,0,-78,-35,36.69,72.55,wrist,1551,3
2023020031,0,-30,37,69.64,32.09,wrist,1551,3
2023020031,0,69,-20,28.28,45.0,wrist,1551,3
2023020031,0,-83,31,31.58,79.05,wrist,1451,3
2023020031,0,-74,-24,28.3,57.99,slap,1451,3
2023020031,0,-70,22,29.07,49.18,slap,1551,3
2023020031,0,48,41,57.98,45.0,wrist,1551,3
2023020031,0,51,-30,48.41,38.29,wrist,1551,3
2023020031,0,-53,18,40.25,26.57,wrist,1551,3
2023020031,0,-27,-25,66.85,21.96,slap,1551,3
2023020031,0,-32,-33,65.86,30.07,wrist,1551,3
2023020031,1,-81,0,8.0,0.0,wrist,0651,3
2023020032,0,36,-21,57.01,21.61,slap,1541,1
2023020032,0,81,-2,8.25,14.04,snap,1541,1
2023020032,1,54,-17,38.91,25.91,snap,1551,1
2023020032,0,47,20,46.52,25.46,wrist,1551,1
2023020032,1,79,1,10.05,5.71,backhand,1451,1
2023020032,0,-57,15,35.34,25.11,slap,1351,1
2023020032,0,-71,13,22.2,35.84,snap,1451,1
2023020032,0,-59,-22,37.2,36.25,wrist,1551,1
2023020032,0,-49,-27,48.26,34.02,wrist,1551,1
2023020032,0,-54,-14,37.7,21.8,snap,1551,1
2023020032,0,-37,36,63.25,34.7,wrist,1551,1
2023020032,0,-75,-16,21.26,48.81,wrist,1551,1
2023020032,0,-67,12,25.06,28.61,wrist,1551,1
2023020032,0,-59,-7,30.81,13.13,snap,1551,1
2023020032,1,87,16,16.12,82.87,wrist,1551,1
2023020032,0,-81,-16,17.89,63.43,backhand,1551,1
2023020032,0,36,-22,57.38,22.54,snap,1551,1
2023020032,0,-58,22,38.01,35.36,snap,1551,1
2023020032,0,-57,-27,41.87,40.16,wrist,1551,1
2023020032,1,-50,-19,43.38,25.97,slap,1551,1
2023020032,0,73,-5,16.76,17.35,tip-in,1551,1
2023020032,0,67,-9,23.77,22.25,tip-in,1551,1
2023020032,0,-49,-13,42.06,18.0,wrist,1551,1
2023020032,0,-55,-25,42.2,36.33,slap,1551,1
2023020032,0,-54,0,35.0,0.0,snap,1551,2
2023020032,1,-67,-20,29.73,42.27,snap,1551,2
2023020032,1,80,4,9.85,23.96,tip-in,1451,2
2023020032,0,44,21,49.66,25.02,snap,1541,2
2023020032,1,-48,6,41.44,8.33,slap,1451,2
2023020032,0,-74,7,16.55,25.02,slap,1551,2
2023020032,0,69,14,24.41,34.99,wrist,1551,2
2023020032,1,62,14,30.41,27.41,slap,1451,2
2023020032,0,11,-24,81.61,17.1,wrist,1551,2
2023020032,0,79,18,20.59,60.95,wrist,1551,2
2023020032,0,77,5,13.0,22.62,wrist,1551,2
2023020032,0,-85,9,9.85,66.04,wrist,1541,2
2023020032,0,-42,30,55.76,32.55,wrist,1551,3
2023020032,0,49,-38,55.17,43.53,wrist,1551,3
2023020032,0,-75,-24,27.78,59.74,slap,1551,3
2023020032,0,-84,5,7.07,45.0,tip-in,1551,3
2023020032,0,71,0,18.0,0.0,wrist,1451,3
2023020032,1,-74,-19,24.21,51.71,wrist,1551,3
2023020032,0,81,33,33.96,76.37,slap,1551,3
2023020032,0,-65,-37,44.1,57.03,wrist,1551,3
2023020032,0,-80,2,9.22,12.53,wrist,1451,3
2023020032,1,-86,-2,3.61,33.69,wrist,1560,3
2023020032,0,50,-16,42.15,22.31,wrist,1331,4
2023020032,0,70,15,24.21,38.29,snap,1331,4
2023020032,0,-86,11,11.4,74.74,wrist,1331,4
2023020032,0,77,2,12.17,9.46,wrist,0101,5
2023020032,1,-78,3,11.4,15.26,wrist,1010,5
2023020032,0,81,1,8.06,7.13,backhand,0101,5
2023020032,1,80,1,9.06,6.34,wrist,0101,5
2023020032,0,-80,-3,9.49,18.43,wrist,1010,5
2023020032,0,81,0,8.0,0.0,wrist,0101,5
2023020032,1,-74,0,15.0,0.0,wrist,1010,5
2023020032,1,80,0,9.0,0.0,wrist,0101,5
2023020032,0,-78,-1,11.05,5.19,wrist,1010,5
2023020032,0,79,0,10.0,0.0,wrist,0101,5
2023020032,0,-74,-1,15.03,3.81,wrist,1010,5
2023020032,0,80,-4,9.85,23.96,backhand,0101,5
2023020032,0,-76,0,13.0,0.0,wrist,1010,5
2023020032,1,82,-3,7.62,23.2,backhand,0101,5
2023020033,0,-6,-35,90.08,22.86,backhand,1551,1
2023020033,0,88,-6,6.08,80.54,wrap-around,1551,1
2023020033,0,60,-26,38.95,41.88,snap,1551,1
2023020033,0,65,-32,40.0,53.13,wrist,1551,1
2023020033,0,-2,8,87.37,5.25,tip-in,1551,1
2023020033,0,-87,-4,4.47,63.43,backhand,1551,1
2023020033,1,81,10,12.81,51.34,wrist,1551,1
2023020033,0,67,-26,34.06,49.76,backhand,1551,1
2023020033,0,62,-16,31.38,30.65,backhand,1551,1
2023020033,0,54,21,40.82,30.96,wrist,1551,1
2023020033,0,79,10,14.14,45.0,snap,1551,1
2023020033,0,84,7,8.6,54.46,wrist,1551,1
2023020033,0,52,-8,37.85,12.2,wrist,1551,1
2023020033,0,-64,2,25.08,4.57,snap,1441,1
2023020033,0,63,-18,31.62,34.7,snap,1441,1
2023020033,0,1,-25,91.48,15.86,wrist,1551,1
2023020033,0,39,27,56.82,28.37,slap,1551,1
2023020033,0,-53,-20,41.18,29.05,slap,1541,1
2023020033,0,-11,-39,87.21,26.57,wrist,1541,1
2023020033,0,31,30,65.3,27.35,snap,1551,1
2023020033,0,-53,23,42.72,32.57,wrist,1551,2
2023020033,0,-90,10,10.05,84.29,backhand,1551,2
2023020033,1,81,4,8.94,26.57,backhand,1551,2
2023020033,0,-30,-30,66.19,26.95,wrist,1551,2
2023020033,0,68,-24,31.89,48.81,snap,1551,2
2023020033,0,22,14,68.45,11.8,wrist,1541,2
2023020033,0,30,-8,59.54,7.72,slap,1541,2
2023020033,0,30,-31,66.65,27.72,wrist,1551,2
2023020033,1,-71,8,19.7,23.96,wrist,1551,2
2023020033,0,-31,28,64.4,25.77,wrist,1551,2
2023020033,0,58,18,35.85,30.14,snap,1551,2
2023020033,0,66,32,39.41,54.29,wrist,1551,2
2023020033,0,-54,-1,35.01,1.64,wrist,1551,2
2023020033,0,-27,-26,67.23,22.75,wrist,1551,2
2023020033,1,79,-2,10.2,11.31,wrist,1551,2
2023020033,0,53,-30,46.86,39.81,wrist,1551,2
2023020033,0,-80,-10,13.45,48.01,tip-in,1551,2
2023020033,0,-64,23,33.97,42.61,slap,1451,2
2023020033,0,-80,8,12.04,41.63,wrist,1451,2
2023020033,0,-86,-4,5.0,53.13,wrist,1451,2
2023020033,0,51,28,47.2,36.38,slap,1551,2
2023020033,0,-11,-14,79.25,10.18,wrist,1551,2
2023020033,0,-59,20,36.06,33.69,wrist,1551,2
2023020033,0,-77,-20,23.32,59.04,snap,1551,2
2023020033,1,-65,-10,26.0,22.62,wrist,1551,2
2023020033,0,-49,4,40.2,5.71,wrist,1551,3
2023020033,0,79,-1,10.05,5.71,tip-in,1551,3
2023020033,0,-61,-19,33.84,34.16,snap,1551,3
2023020033,0,-93,-11,11.7,70.02,wrist,1551,3
2023020033,0,-51,8,38.83,11.89,snap,1551,3
2023020033,0,-84,8,9.43,57.99,wrist,1551,3
2023020033,0,25,-36,73.43,29.36,backhand,1551,3
2023020033,0,-33,-13,57.49,13.07,slap,1551,3
2023020033,1,80,1,9.06,6.34,backhand,1551,3
2023020033,0,-59,11,31.95,20.14,wrist,1551,3
2023020033,0,-59,-1,30.02,1.91,slap,1551,3
2023020033,0,0,38,96.77,23.12,wrist,1551,3
2023020033,0,-32,15,58.94,14.74,wrist,1551,3
2023020033,0,-35,16,56.32,16.5,slap,0651,3
2023020033,1,82,1,7.07,8.13,wrist,0651,3
2023020033,0,69,37,42.06,61.61,wrist,1551,3
2023020033,0,-4,-35,91.92,22.38,wrist,1560,3
2023020034,0,-26,-41,75.17,33.06,wrist,1551,1
2023020034,0,-55,-14,36.77,22.38,wrist,1551,1
2023020034,0,-44,32,55.22,35.42,snap,1551,1
2023020034,0,-27,-14,63.56,12.72,wrist,1551,1
2023020034,0,-37,23,56.86,23.86,wrist,1551,1
2023020034,0,53,8,36.88,12.53,snap,1551,1
2023020034,0,78,0,11.0,0.0,tip-in,1551,1
2023020034,1,66,11,25.5,25.56,snap,1551,1
2023020034,1,74,-27,30.89,60.95,wrist,1551,1
2023020034,0,51,-15,40.85,21.54,wrist,1551,1
2023020034,0,79,-29,30.68,70.97,wrist,1551,1
2023020034,0,76,25,28.18,62.53,snap,1551,1
2023020034,0,64,-1,25.02,2.29,wrist,1441,1
2023020034,1,72,10,19.72,30.47,wrist,1441,1
2023020034,0,-51,5,38.33,7.5,wrist,1441,1
2023020034,0,45,-13,45.88,16.46,wrist,1551,1
2023020034,0,77,15,19.21,51.34,tip-in,1551,1
2023020034,0,-73,-12,20.0,36.87,snap,1441,1
2023020034,0,-47,-34,54.04,38.99,snap,1541,1
2023020034,0,65,23,33.24,43.78,slap,1541,2
2023020034,0,57,-25,40.61,38.0,slap,1541,2
2023020034,0,44,4,45.18,5.08,slap,1541,2
2023020034,0,72,26,31.06,56.82,wrist,1541,2
2023020034,0,74,-9,17.49,30.96,snap,1541,2
2023020034,0,-37,23,56.86,23.86,slap,1451,2
2023020034,0,72,10,19.72,30.47,wrist,1551,2
2023020034,0,53,-19,40.71,27.82,wrist,1551,2
2023020034,0,-56,17,37.12,27.26,wrist,1551,2
2023020034,0,53,-7,36.67,11.0,slap,1541,2
2023020034,0,-82,-1,7.07,8.13,tip-in,1551,2
2023020034,1,75,-10,17.2,35.54,wrist,1551,2
2023020034,0,78,37,38.6,73.44,wrist,1551,2
2023020034,0,-3,-31,91.42,19.82,wrist,1551,2
2023020034,0,-80,12,15.0,53.13,deflected,1551,2
2023020034,1,-72,14,22.02,39.47,wrist,1551,2
2023020034,0,31,1,58.01,0.99,wrist,1551,2
2023020034,0,54,-33,48.1,43.32,wrist,1551,2
2023020034,0,-74,-10,18.03,33.69,tip-in,1551,3
2023020034,0,-63,22,34.06,40.24,slap,1541,3
2023020034,1,-32,-17,59.48,16.61,slap,1541,3
2023020034,0,-32,-33,65.86,30.07,wrist,1551,3
2023020034,0,-69,-5,20.62,14.04,wrist,1551,3
2023020034,0,-59,-13,32.7,23.43,slap,1551,3
2023020034,0,-75,-30,33.11,64.98,wrist,1551,3
2023020034,0,-90,5,5.1,78.69,wrap-around,1551,3
2023020034,0,-50,27,47.43,34.7,wrist,1551,3
2023020034,0,35,37,65.46,34.42,backhand,1551,3
2023020034,0,-84,35,35.36,81.87,wrist,1551,3
2023020034,0,80,0,9.0,0.0,snap,1551,3
2023020034,0,78,-3,11.4,15.26,deflected,1551,3
2023020034,0,81,7,10.63,41.19,tip-in,1551,3
2023020034,0,83,4,7.21,33.69,backhand,1551,3
2023020034,0,83,0,6.0,0.0,backhand,1551,3
2023020034,0,-52,-17,40.72,24.68,snap,1551,3
2023020034,1,-82,6,9.22,40.6,tip-in,1541,3
2023020034,0,-82,13,14.76,61.7,backhand,1551,3
2023020034,1,-53,12,37.95,18.43,wrist,0651,3
2023020034,0,-45,-31,53.82,35.17,slap,0651,3
2023020034,1,63,22,34.06,40.24,wrist,0651,3
2023020034,0,-39,-36,61.61,35.75,snap,1551,3
2023020035,0,48,2,41.05,2.79,slap,1551,1
2023020035,0,40,5,49.25,5.83,snap,1551,1
2023020035,0,-37,-22,56.46,22.93,slap,1551,1
2023020035,0,-90,16,16.03,86.42,wrist,1551,1
2023020035,0,-80,7,11.4,37.87,wrist,1551,1
2023020035,0,62,5,27.46,10.49,snap,1551,1
2023020035,1,-64,5,25.5,11.31,snap,1551,1
2023020035,0,79,-21,23.26,64.54,wrist,1451,1
2023020035,0,60,-11,31.02,20.77,snap,1451,1
2023020035,0,37,12,53.37,12.99,wrist,1551,1
2023020035,0,87,-12,12.17,80.54,wrist,1551,1
2023020035,0,88,-5,5.1,78.69,wrist,1551,1
2023020035,0,60,-5,29.43,9.78,snap,1551,1
2023020035,0,-45,21,48.75,25.51,slap,1541,1
2023020035,0,70,8,20.62,22.83,backhand,1551,2
2023020035,0,48,26,48.55,32.38,snap,1551,2
2023020035,0,-19,1,70.01,0.82,wrist,1551,2
2023020035,0,-72,1,17.03,3.37,tip-in,1551,2
2023020035,0,-40,-22,53.71,24.18,snap,1551,2
2023020035,1,84,-8,9.43,57.99,wrist,1551,2
2023020035,0,68,-21,29.7,45.0,wrist,1551,2
2023020035,0,51,31,49.04,39.21,tip-in,1551,2
2023020035,1,80,0,9.0,0.0,backhand,1541,2
2023020035,0,78,-15,18.6,53.75,wrist,1541,2
2023020035,0,50,-11,40.52,15.75,snap,1541,2
2023020035,1,81,-3,8.54,20.56,wrist,1541,2
2023020035,0,87,6,6.32,71.57,wrist,1551,2
2023020035,0,88,9,9.06,83.66,wrap-around,1551,2
2023020035,0,59,-16,34.0,28.07,snap,1551,2
2023020035,0,81,0,8.0,0.0,wrist,1451,2
2023020035,0,80,0,9.0,0.0,wrist,1451,2
2023020035,0,-76,23,26.42,60.52,wrist,1551,3
2023020035,0,-86,7,7.62,66.8,wrist,1541,3
2023020035,0,52,-21,42.54,29.58,wrist,1451,3
2023020035,0,-77,27,29.55,66.04,slap,1551,3
2023020035,0,-71,11,21.1,31.43,wrist,1551,3
2023020035,0,-56,17,37.12,27.26,wrist,1551,3
2023020035,0,67,22,31.11,45.0,snap,1451,3
2023020035,0,36,29,60.42,28.69,slap,1451,3
2023020035,0,49,-19,44.28,25.41,snap,1451,3
2023020035,0,-83,1,6.08,9.46,wrist,1551,3
2023020035,0,-79,2,10.2,11.31,backhand,0101,3
2023020035,0,65,-7,25.0,16.26,backhand,1551,3
2023020035,0,3,-41,95.27,25.49,wrist,1551,3
2023020035,0,-57,-25,40.61,38.0,snap,1551,3
2023020035,0,30,-32,67.12,28.47,backhand,1551,3
2023020035,0,33,-16,58.24,15.95,snap,1551,3
2023020035,0,-84,-14,14.87,70.35,wrist,1551,3
2023020035,0,-60,16,33.12,28.89,snap,1551,3
2023020035,0,63,-15,30.02,29.98,snap,1551,3
2023020035,0,60,-30,41.73,45.97,snap,1551,3
2023020036,0,77,8,14.42,33.69,tip-in,1551,1
2023020036,0,-69,-25,32.02,51.34,wrist,1551,1
2023020036,1,-79,4,10.77,21.8,tip-in,1551,1
2023020036,0,50,8,39.81,11.59,wrist,1551,1
2023020036,0,-53,-29,46.23,38.85,wrist,1551,1
2023020036,0,-45,16,46.82,19.98,wrist,1551,1
2023020036,0,-60,-15,32.65,27.35,wrist,1551,1
